station,month,day,temp
59343001,1,19,4.1
59343001,1,20,4.1
59343001,1,21,4.1
59343001,1,22,4.1
59343001,1,23,4.1
59343001,1,24,4.2
59343001,1,25,4.2
59343001,1,26,4.2
59343001,1,27,4.2
59343001,1,28,4.2
59343001,1,29,4.2
59343001,1,30,4.2
59343001,1,31,4.2
59343001,2,1,4.3
59343001,2,2,4.3
59343001,2,3,4.3
59343001,2,4,4.3
59343001,2,5,4.4
59343001,2,6,4.4
59343001,2,7,4.4
59343001,2,8,4.5
59343001,2,9,4.5
59343001,2,10,4.5
59343001,2,11,4.5
59343001,2,12,4.6
59343001,2,13,4.6
59343001,2,14,4.7
59343001,2,15,4.7
59343001,2,16,4.8
59343001,2,17,4.8
59343001,2,18,4.9
59343001,2,19,4.9
59343001,2,20,5
59343001,2,21,5.1
59343001,2,22,5.1
59343001,2,23,5.2
59343001,2,24,5.3
59343001,2,25,5.3
59343001,2,26,5.4
59343001,2,27,5.5
59343001,2,28,5.6
59343001,2,29,5.65
59343001,3,1,5.7
59343001,3,2,5.7
59343001,3,3,5.8
59343001,3,4,5.9
59343001,3,5,6
59343001,3,6,6.1
59343001,3,7,6.2
59343001,3,8,6.3
59343001,3,9,6.4
59343001,3,10,6.5
59343001,3,11,6.6
59343001,3,12,6.7
59343001,3,13,6.8
59343001,3,14,7
59343001,3,15,7.1
59343001,3,16,7.2
59343001,3,17,7.3
59343001,3,18,7.5
59343001,3,19,7.6
59343001,3,20,7.7
59343001,3,21,7.8
59343001,3,22,7.9
59343001,3,23,8.1
59343001,3,24,8.2
59343001,3,25,8.3
59343001,3,26,8.5
59343001,3,27,8.6
59343001,3,28,8.7
59343001,3,29,8.8
59343001,3,30,9
59343001,3,31,9.1
59343001,4,1,9.2
59343001,4,2,9.4
59343001,4,3,9.5
59343001,4,4,9.6
59343001,4,5,9.8
59343001,4,6,9.9
59343001,4,7,10
59343001,4,8,10.1
59343001,4,9,10.3
59343001,4,10,10.4
59343001,4,11,10.5
59343001,4,12,10.6
59343001,4,13,10.8
59343001,4,14,10.9
59343001,4,15,11
59343001,4,16,11.1
59343001,4,17,11.2
59343001,4,18,11.3
59343001,4,19,11.5
59343001,4,20,11.6
59343001,4,21,11.7
59343001,4,22,11.8
59343001,4,23,11.9
59343001,4,24,12
59343001,4,25,12.1
59343001,4,26,12.2
59343001,4,27,12.3
59343001,4,28,12.4
59343001,4,29,12.5
59343001,4,30,12.6
59343001,5,1,12.7
59343001,5,2,12.8
59343001,5,3,12.8
59343001,5,4,12.9
59343001,5,5,13
59343001,5,6,13.1
59343001,5,7,13.2
59343001,5,8,13.3
59343001,5,9,13.4
59343001,5,10,13.5
59343001,5,11,13.6
59343001,5,12,13.6
59343001,5,13,13.7
59343001,5,14,13.8
59343001,5,15,13.9
59343001,5,16,14
59343001,5,17,14
59343001,5,18,14.1
59343001,5,19,14.2
59343001,5,20,14.3
59343001,5,21,14.4
59343001,5,22,14.5
59343001,5,23,14.6
59343001,5,24,14.6
59343001,5,25,14.7
59343001,5,26,14.8
59343001,5,27,14.9
59343001,5,28,15
59343001,5,29,15.1
59343001,5,30,15.2
59343001,5,31,15.3
59343001,6,1,15.3
59343001,6,2,15.4
59343001,6,3,15.5
59343001,6,4,15.6
59343001,6,5,15.7
59343001,6,6,15.8
59343001,6,7,15.9
59343001,6,8,16
59343001,6,9,16.1
59343001,6,10,16.2
59343001,6,11,16.3
59343001,6,12,16.4
59343001,6,13,16.5
59343001,6,14,16.6
59343001,6,15,16.7
59343001,6,16,16.8
59343001,6,17,16.9
59343001,6,18,17
59343001,6,19,17.1
59343001,6,20,17.2
59343001,6,21,17.3
59343001,6,22,17.4
59343001,6,23,17.5
59343001,6,24,17.6
59343001,6,25,17.7
59343001,6,26,17.8
59343001,6,27,17.9
59343001,6,28,18
59343001,6,29,18.1
59343001,6,30,18.2
59343001,7,1,18.3
59343001,7,2,18.4
59343001,7,3,18.5
59343001,7,4,18.5
59343001,7,5,18.6
59343001,7,6,18.7
59343001,7,7,18.8
59343001,7,8,18.8
59343001,7,9,18.9
59343001,7,10,19
59343001,7,11,19
59343001,7,12,19.1
59343001,7,13,19.2
59343001,7,14,19.2
59343001,7,15,19.3
59343001,7,16,19.3
59343001,7,17,19.3
59343001,7,18,19.3
59343001,7,19,19.4
59343001,7,20,19.4
59343001,7,21,19.4
59343001,7,22,19.5
59343001,7,23,19.5
59343001,7,24,19.5
59343001,7,25,19.5
59343001,7,26,19.5
59343001,7,27,19.5
59343001,7,28,19.5
59343001,7,29,19.5
59343001,7,30,19.5
59343001,7,31,19.4
59343001,8,1,19.4
59343001,8,2,19.4
59343001,8,3,19.4
59343001,8,4,19.3
59343001,8,5,19.3
59343001,8,6,19.2
59343001,8,7,19.2
59343001,8,8,19.1
59343001,8,9,19.1
59343001,8,10,19
59343001,8,11,19
59343001,8,12,18.9
59343001,8,13,18.8
59343001,8,14,18.8
59343001,8,15,18.7
59343001,8,16,18.6
59343001,8,17,18.6
59343001,8,18,18.5
59343001,8,19,18.4
59343001,8,20,18.3
59343001,8,21,18.2
59343001,8,22,18.1
59343001,8,23,18.1
59343001,8,24,18
59343001,8,25,17.9
59343001,8,26,17.8
59343001,8,27,17.7
59343001,8,28,17.6
59343001,8,29,17.5
59343001,8,30,17.4
59343001,8,31,17.3
59343001,9,1,17.2
59343001,9,2,17.1
59343001,9,3,17
59343001,9,4,16.9
59343001,9,5,16.8
59343001,9,6,16.7
59343001,9,7,16.6
59343001,9,8,16.5
59343001,9,9,16.4
59343001,9,10,16.3
59343001,9,11,16.2
59343001,9,12,16.1
59343001,9,13,16
59343001,9,14,15.9
59343001,9,15,15.8
59343001,9,16,15.7
59343001,9,17,15.6
59343001,9,18,15.5
59343001,9,19,15.4
59343001,9,20,15.3
59343001,9,21,15.1
59343001,9,22,15
59343001,9,23,14.9
59343001,9,24,14.8
59343001,9,25,14.7
59343001,9,26,14.6
59343001,9,27,14.5
59343001,9,28,14.4
59343001,9,29,14.3
59343001,9,30,14.2
59343001,10,1,14.1
59343001,10,2,14
59343001,10,3,13.8
59343001,10,4,13.7
59343001,10,5,13.6
59343001,10,6,13.5
59343001,10,7,13.4
59343001,10,8,13.2
59343001,10,9,13.1
59343001,10,10,13
59343001,10,11,12.9
59343001,10,12,12.8
59343001,10,13,12.6
59343001,10,14,12.5
59343001,10,15,12.4
59343001,10,16,12.3
59343001,10,17,12.1
59343001,10,18,12
59343001,10,19,11.9
59343001,10,20,11.7
59343001,10,21,11.6
59343001,10,22,11.5
59343001,10,23,11.4
59343001,10,24,11.2
59343001,10,25,11.1
59343001,10,26,10.9
59343001,10,27,10.8
59343001,10,28,10.6
59343001,10,29,10.5
59343001,10,30,10.4
59343001,10,31,10.2
59343001,11,1,10.1
59343001,11,2,9.9
59343001,11,3,9.8
59343001,11,4,9.6
59343001,11,5,9.5
59343001,11,6,9.4
59343001,11,7,9.2
59343001,11,8,9.1
59343001,11,9,8.9
59343001,11,10,8.8
59343001,11,11,8.6
59343001,11,12,8.5
59343001,11,13,8.4
59343001,11,14,8.2
59343001,11,15,8.1
59343001,11,16,8
59343001,11,17,7.8
59343001,11,18,7.7
59343001,11,19,7.5
59343001,11,20,7.4
59343001,11,21,7.3
59343001,11,22,7.2
59343001,11,23,7
59343001,11,24,6.9
59343001,11,25,6.8
59343001,11,26,6.7
59343001,11,27,6.6
59343001,11,28,6.5
59343001,11,29,6.3
59343001,11,30,6.2
59343001,12,1,6.1
59343001,12,2,6
59343001,12,3,5.9
59343001,12,4,5.8
59343001,12,5,5.7
59343001,12,6,5.6
59343001,12,7,5.6
59343001,12,8,5.5
59343001,12,9,5.4
59343001,12,10,5.3
59343001,12,11,5.2
59343001,12,12,5.2
59343001,12,13,5.1
59343001,12,14,5
59343001,12,15,4.9
59343001,12,16,4.9
59343001,12,17,4.8
59343001,12,18,4.8
59343001,12,19,4.7
59343001,12,20,4.7
59343001,12,21,4.6
59343001,12,22,4.6
59343001,12,23,4.5
59343001,12,24,4.5
59343001,12,25,4.5
59343001,12,26,4.4
59343001,12,27,4.4
59343001,12,28,4.4
59343001,12,29,4.3
59343001,12,30,4.3
59343001,12,31,4.3
70473001,1,1,2.3
70473001,1,2,2.2
70473001,1,3,2.2
70473001,1,4,2.2
70473001,1,5,2.2
70473001,1,6,2.2
70473001,1,7,2.1
70473001,1,8,2.1
70473001,1,9,2.1
70473001,1,10,2.1
70473001,1,11,2.1
70473001,1,12,2
70473001,1,13,2
70473001,1,14,2
70473001,1,15,2
70473001,1,16,2
70473001,1,17,2
70473001,1,18,2
70473001,1,19,2
70473001,1,20,2
70473001,1,21,2
70473001,1,22,2
70473001,1,23,2
70473001,1,24,2
70473001,1,25,2.1
70473001,1,26,2.1
70473001,1,27,2.1
70473001,1,28,2.1
70473001,1,29,2.1
70473001,1,30,2.2
70473001,1,31,2.2
70473001,2,1,2.2
70473001,2,2,2.3
70473001,2,3,2.3
70473001,2,4,2.4
70473001,2,5,2.4
70473001,2,6,2.4
70473001,2,7,2.5
70473001,2,8,2.5
70473001,2,9,2.6
70473001,2,10,2.7
70473001,2,11,2.7
70473001,2,12,2.8
70473001,2,13,2.8
70473001,2,14,2.9
70473001,2,15,3
70473001,2,16,3.1
70473001,2,17,3.1
70473001,2,18,3.2
70473001,2,19,3.3
70473001,2,20,3.4
70473001,2,21,3.5
70473001,2,22,3.6
70473001,2,23,3.7
70473001,2,24,3.8
70473001,2,25,3.9
70473001,2,26,4
70473001,2,27,4.1
70473001,2,28,4.2
70473001,2,29,4.300000000000001
70473001,3,1,4.4
70473001,3,2,4.5
70473001,3,3,4.6
70473001,3,4,4.7
70473001,3,5,4.8
70473001,3,6,5
70473001,3,7,5.1
70473001,3,8,5.2
70473001,3,9,5.4
70473001,3,10,5.5
70473001,3,11,5.7
70473001,3,12,5.8
70473001,3,13,5.9
70473001,3,14,6.1
70473001,3,15,6.2
70473001,3,16,6.4
70473001,3,17,6.6
70473001,3,18,6.7
70473001,3,19,6.9
70473001,3,20,7
70473001,3,21,7.2
70473001,3,22,7.3
70473001,3,23,7.5
70473001,3,24,7.6
70473001,3,25,7.8
70473001,3,26,7.9
70473001,3,27,8.1
70473001,3,28,8.2
70473001,3,29,8.4
70473001,3,30,8.6
70473001,3,31,8.7
70473001,4,1,8.9
70473001,4,2,9
70473001,4,3,9.2
70473001,4,4,9.3
70473001,4,5,9.5
70473001,4,6,9.6
70473001,4,7,9.8
70473001,4,8,9.9
70473001,4,9,10.1
70473001,4,10,10.2
70473001,4,11,10.4
70473001,4,12,10.5
70473001,4,13,10.7
70473001,4,14,10.8
70473001,4,15,10.9
70473001,4,16,11.1
70473001,4,17,11.2
70473001,4,18,11.4
70473001,4,19,11.5
70473001,4,20,11.6
70473001,4,21,11.8
70473001,4,22,11.9
70473001,4,23,12
70473001,4,24,12.1
70473001,4,25,12.3
70473001,4,26,12.4
70473001,4,27,12.5
70473001,4,28,12.6
70473001,4,29,12.7
70473001,4,30,12.9
70473001,5,1,13
70473001,5,2,13.1
70473001,5,3,13.2
70473001,5,4,13.3
70473001,5,5,13.5
70473001,5,6,13.6
70473001,5,7,13.7
70473001,5,8,13.8
70473001,5,9,13.9
70473001,5,10,14
70473001,5,11,14.1
70473001,5,12,14.2
70473001,5,13,14.4
70473001,5,14,14.5
70473001,5,15,14.6
70473001,5,16,14.7
70473001,5,17,14.8
70473001,5,18,14.9
70473001,5,19,15
70473001,5,20,15.2
70473001,5,21,15.3
70473001,5,22,15.4
70473001,5,23,15.5
70473001,5,24,15.6
70473001,5,25,15.7
70473001,5,26,15.8
70473001,5,27,15.9
70473001,5,28,16.1
70473001,5,29,16.2
70473001,5,30,16.3
70473001,5,31,16.4
70473001,6,1,16.5
70473001,6,2,16.6
70473001,6,3,16.7
70473001,6,4,16.9
70473001,6,5,17
70473001,6,6,17.1
70473001,6,7,17.2
70473001,6,8,17.3
70473001,6,9,17.4
70473001,6,10,17.6
70473001,6,11,17.7
70473001,6,12,17.8
70473001,6,13,17.9
70473001,6,14,18
70473001,6,15,18.1
70473001,6,16,18.2
70473001,6,17,18.3
70473001,6,18,18.4
70473001,6,19,18.6
70473001,6,20,18.7
70473001,6,21,18.8
70473001,6,22,18.8
70473001,6,23,18.9
70473001,6,24,19
70473001,6,25,19.1
70473001,6,26,19.2
70473001,6,27,19.3
70473001,6,28,19.4
70473001,6,29,19.5
70473001,6,30,19.6
70473001,7,1,19.7
70473001,7,2,19.7
70473001,7,3,19.8
70473001,7,4,19.9
70473001,7,5,19.9
70473001,7,6,20
70473001,7,7,20
70473001,7,8,20.1
70473001,7,9,20.1
70473001,7,10,20.2
70473001,7,11,20.2
70473001,7,12,20.3
70473001,7,13,20.3
70473001,7,14,20.3
70473001,7,15,20.3
70473001,7,16,20.3
70473001,7,17,20.4
70473001,7,18,20.4
70473001,7,19,20.4
70473001,7,20,20.4
70473001,7,21,20.4
70473001,7,22,20.3
70473001,7,23,20.3
70473001,7,24,20.3
70473001,7,25,20.3
70473001,7,26,20.2
70473001,7,27,20.2
70473001,7,28,20.2
70473001,7,29,20.2
70473001,7,30,20.1
70473001,7,31,20
70473001,8,1,20
70473001,8,2,19.9
70473001,8,3,19.9
70473001,8,4,19.8
70473001,8,5,19.8
70473001,8,6,19.7
70473001,8,7,19.6
70473001,8,8,19.5
70473001,8,9,19.4
70473001,8,10,19.4
70473001,8,11,19.3
70473001,8,12,19.2
70473001,8,13,19.1
70473001,8,14,19
70473001,8,15,18.9
70473001,8,16,18.8
70473001,8,17,18.7
70473001,8,18,18.6
70473001,8,19,18.5
70473001,8,20,18.4
70473001,8,21,18.3
70473001,8,22,18.1
70473001,8,23,18
70473001,8,24,17.9
70473001,8,25,17.8
70473001,8,26,17.7
70473001,8,27,17.6
70473001,8,28,17.4
70473001,8,29,17.3
70473001,8,30,17.2
70473001,8,31,17.1
70473001,9,1,17
70473001,9,2,16.8
70473001,9,3,16.7
70473001,9,4,16.6
70473001,9,5,16.5
70473001,9,6,16.3
70473001,9,7,16.2
70473001,9,8,16.1
70473001,9,9,16
70473001,9,10,15.8
70473001,9,11,15.7
70473001,9,12,15.6
70473001,9,13,15.4
70473001,9,14,15.3
70473001,9,15,15.2
70473001,9,16,15.1
70473001,9,17,15
70473001,9,18,14.8
70473001,9,19,14.7
70473001,9,20,14.6
70473001,9,21,14.5
70473001,9,22,14.3
70473001,9,23,14.2
70473001,9,24,14.1
70473001,9,25,13.9
70473001,9,26,13.8
70473001,9,27,13.7
70473001,9,28,13.5
70473001,9,29,13.4
70473001,9,30,13.3
70473001,10,1,13.1
70473001,10,2,13
70473001,10,3,12.9
70473001,10,4,12.7
70473001,10,5,12.6
70473001,10,6,12.5
70473001,10,7,12.3
70473001,10,8,12.2
70473001,10,9,12.1
70473001,10,10,11.9
70473001,10,11,11.8
70473001,10,12,11.6
70473001,10,13,11.5
70473001,10,14,11.3
70473001,10,15,11.2
70473001,10,16,11.1
70473001,10,17,10.9
70473001,10,18,10.8
70473001,10,19,10.6
70473001,10,20,10.5
70473001,10,21,10.3
70473001,10,22,10.2
70473001,10,23,10
70473001,10,24,9.9
70473001,10,25,9.7
70473001,10,26,9.6
70473001,10,27,9.4
70473001,10,28,9.3
70473001,10,29,9.1
70473001,10,30,9
70473001,10,31,8.8
70473001,11,1,8.7
70473001,11,2,8.5
70473001,11,3,8.4
70473001,11,4,8.2
70473001,11,5,8.1
70473001,11,6,7.9
70473001,11,7,7.8
70473001,11,8,7.6
70473001,11,9,7.5
70473001,11,10,7.3
70473001,11,11,7.2
70473001,11,12,7
70473001,11,13,6.9
70473001,11,14,6.7
70473001,11,15,6.6
70473001,11,16,6.4
70473001,11,17,6.3
70473001,11,18,6.2
70473001,11,19,6
70473001,11,20,5.9
70473001,11,21,5.8
70473001,11,22,5.6
70473001,11,23,5.5
70473001,11,24,5.4
70473001,11,25,5.3
70473001,11,26,5.1
70473001,11,27,5
70473001,11,28,4.9
70473001,11,29,4.8
70473001,11,30,4.7
70473001,12,1,4.6
70473001,12,2,4.4
70473001,12,3,4.3
70473001,12,4,4.2
70473001,12,5,4.1
70473001,12,6,4
70473001,12,7,3.9
70473001,12,8,3.8
70473001,12,9,3.7
70473001,12,10,3.6
70473001,12,11,3.5
70473001,12,12,3.5
70473001,12,13,3.4
70473001,12,14,3.3
70473001,12,15,3.2
70473001,12,16,3.2
70473001,12,17,3.1
70473001,12,18,3
70473001,12,19,2.9
70473001,12,20,2.9
70473001,12,21,2.8
70473001,12,22,2.8
70473001,12,23,2.7
70473001,12,24,2.7
70473001,12,25,2.6
70473001,12,26,2.5
70473001,12,27,2.5
70473001,12,28,2.5
70473001,12,29,2.4
70473001,12,30,2.4
70473001,12,31,2.3
69029001,1,1,4
69029001,1,2,4
69029001,1,3,3.9
69029001,1,4,3.9
69029001,1,5,3.9
69029001,1,6,3.8
69029001,1,7,3.8
69029001,1,8,3.8
69029001,1,9,3.8
69029001,1,10,3.7
69029001,1,11,3.7
69029001,1,12,3.7
69029001,1,13,3.7
69029001,1,14,3.6
69029001,1,15,3.6
69029001,1,16,3.6
69029001,1,17,3.6
69029001,1,18,3.6
69029001,1,19,3.6
69029001,1,20,3.6
69029001,1,21,3.6
69029001,1,22,3.6
69029001,1,23,3.6
69029001,1,24,3.6
69029001,1,25,3.6
69029001,1,26,3.6
69029001,1,27,3.7
69029001,1,28,3.7
69029001,1,29,3.7
69029001,1,30,3.7
69029001,1,31,3.8
69029001,2,1,3.8
69029001,2,2,3.8
69029001,2,3,3.9
69029001,2,4,3.9
69029001,2,5,4
69029001,2,6,4
69029001,2,7,4.1
69029001,2,8,4.2
69029001,2,9,4.2
69029001,2,10,4.3
69029001,2,11,4.3
69029001,2,12,4.5
69029001,2,13,4.5
69029001,2,14,4.6
69029001,2,15,4.7
69029001,2,16,4.8
69029001,2,17,4.9
69029001,2,18,5
69029001,2,19,5.1
69029001,2,20,5.2
69029001,2,21,5.3
69029001,2,22,5.4
69029001,2,23,5.5
69029001,2,24,5.7
69029001,2,25,5.8
69029001,2,26,5.9
69029001,2,27,6
69029001,2,28,6.2
69029001,2,29,6.25
69029001,3,1,6.3
69029001,3,2,6.4
69029001,3,3,6.6
69029001,3,4,6.7
69029001,3,5,6.9
69029001,3,6,7
69029001,3,7,7.2
69029001,3,8,7.3
69029001,3,9,7.5
69029001,3,10,7.6
69029001,3,11,7.8
69029001,3,12,7.9
69029001,3,13,8.1
69029001,3,14,8.3
69029001,3,15,8.4
69029001,3,16,8.6
69029001,3,17,8.7
69029001,3,18,8.9
69029001,3,19,9.1
69029001,3,20,9.2
69029001,3,21,9.4
69029001,3,22,9.5
69029001,3,23,9.7
69029001,3,24,9.9
69029001,3,25,10
69029001,3,26,10.2
69029001,3,27,10.3
69029001,3,28,10.5
69029001,3,29,10.6
69029001,3,30,10.8
69029001,3,31,11
69029001,4,1,11.1
69029001,4,2,11.3
69029001,4,3,11.4
69029001,4,4,11.6
69029001,4,5,11.7
69029001,4,6,11.8
69029001,4,7,12
69029001,4,8,12.1
69029001,4,9,12.3
69029001,4,10,12.4
69029001,4,11,12.5
69029001,4,12,12.7
69029001,4,13,12.8
69029001,4,14,12.9
69029001,4,15,13
69029001,4,16,13.2
69029001,4,17,13.3
69029001,4,18,13.4
69029001,4,19,13.6
69029001,4,20,13.7
69029001,4,21,13.8
69029001,4,22,13.9
69029001,4,23,14
69029001,4,24,14.1
69029001,4,25,14.3
69029001,4,26,14.4
69029001,4,27,14.5
69029001,4,28,14.6
69029001,4,29,14.7
69029001,4,30,14.8
69029001,5,1,14.9
69029001,5,2,15.1
69029001,5,3,15.2
69029001,5,4,15.3
69029001,5,5,15.4
69029001,5,6,15.5
69029001,5,7,15.6
69029001,5,8,15.7
69029001,5,9,15.8
69029001,5,10,15.9
69029001,5,11,16
69029001,5,12,16.1
69029001,5,13,16.3
69029001,5,14,16.4
69029001,5,15,16.5
69029001,5,16,16.6
69029001,5,17,16.8
69029001,5,18,16.9
69029001,5,19,17
69029001,5,20,17.1
69029001,5,21,17.3
69029001,5,22,17.4
69029001,5,23,17.5
69029001,5,24,17.6
69029001,5,25,17.8
69029001,5,26,17.9
69029001,5,27,18
69029001,5,28,18.2
69029001,5,29,18.3
69029001,5,30,18.4
69029001,5,31,18.6
69029001,6,1,18.7
69029001,6,2,18.8
69029001,6,3,19
69029001,6,4,19.1
69029001,6,5,19.2
69029001,6,6,19.4
69029001,6,7,19.5
69029001,6,8,19.7
69029001,6,9,19.8
69029001,6,10,19.9
69029001,6,11,20.1
69029001,6,12,20.2
69029001,6,13,20.4
69029001,6,14,20.5
69029001,6,15,20.6
69029001,6,16,20.7
69029001,6,17,20.9
69029001,6,18,21
69029001,6,19,21.1
69029001,6,20,21.2
69029001,6,21,21.3
69029001,6,22,21.5
69029001,6,23,21.6
69029001,6,24,21.7
69029001,6,25,21.8
69029001,6,26,21.9
69029001,6,27,22
69029001,6,28,22.1
69029001,6,29,22.2
69029001,6,30,22.3
69029001,7,1,22.4
69029001,7,2,22.5
69029001,7,3,22.5
69029001,7,4,22.6
69029001,7,5,22.7
69029001,7,6,22.7
69029001,7,7,22.8
69029001,7,8,22.9
69029001,7,9,22.9
69029001,7,10,22.9
69029001,7,11,23
69029001,7,12,23
69029001,7,13,23.1
69029001,7,14,23.1
69029001,7,15,23.1
69029001,7,16,23.1
69029001,7,17,23.1
69029001,7,18,23.1
69029001,7,19,23.1
69029001,7,20,23.1
69029001,7,21,23.1
69029001,7,22,23.1
69029001,7,23,23.1
69029001,7,24,23
69029001,7,25,23
69029001,7,26,23
69029001,7,27,22.9
69029001,7,28,22.9
69029001,7,29,22.8
69029001,7,30,22.8
69029001,7,31,22.7
69029001,8,1,22.7
69029001,8,2,22.6
69029001,8,3,22.5
69029001,8,4,22.5
69029001,8,5,22.4
69029001,8,6,22.3
69029001,8,7,22.2
69029001,8,8,22.1
69029001,8,9,22.1
69029001,8,10,22
69029001,8,11,21.9
69029001,8,12,21.8
69029001,8,13,21.7
69029001,8,14,21.6
69029001,8,15,21.5
69029001,8,16,21.4
69029001,8,17,21.3
69029001,8,18,21.2
69029001,8,19,21.1
69029001,8,20,21
69029001,8,21,20.8
69029001,8,22,20.7
69029001,8,23,20.6
69029001,8,24,20.5
69029001,8,25,20.4
69029001,8,26,20.3
69029001,8,27,20.2
69029001,8,28,20.1
69029001,8,29,19.9
69029001,8,30,19.8
69029001,8,31,19.7
69029001,9,1,19.6
69029001,9,2,19.5
69029001,9,3,19.4
69029001,9,4,19.2
69029001,9,5,19.1
69029001,9,6,19
69029001,9,7,18.9
69029001,9,8,18.7
69029001,9,9,18.6
69029001,9,10,18.5
69029001,9,11,18.4
69029001,9,12,18.2
69029001,9,13,18.1
69029001,9,14,18
69029001,9,15,17.9
69029001,9,16,17.7
69029001,9,17,17.6
69029001,9,18,17.5
69029001,9,19,17.4
69029001,9,20,17.2
69029001,9,21,17.1
69029001,9,22,17
69029001,9,23,16.8
69029001,9,24,16.7
69029001,9,25,16.6
69029001,9,26,16.4
69029001,9,27,16.3
69029001,9,28,16.2
69029001,9,29,16
69029001,9,30,15.9
69029001,10,1,15.8
69029001,10,2,15.6
69029001,10,3,15.4
69029001,10,4,15.3
69029001,10,5,15.2
69029001,10,6,15
69029001,10,7,14.9
69029001,10,8,14.7
69029001,10,9,14.6
69029001,10,10,14.4
69029001,10,11,14.2
69029001,10,12,14.1
69029001,10,13,13.9
69029001,10,14,13.8
69029001,10,15,13.6
69029001,10,16,13.4
69029001,10,17,13.3
69029001,10,18,13.1
69029001,10,19,12.9
69029001,10,20,12.8
69029001,10,21,12.6
69029001,10,22,12.4
69029001,10,23,12.3
69029001,10,24,12.1
69029001,10,25,11.9
69029001,10,26,11.8
69029001,10,27,11.6
69029001,10,28,11.4
69029001,10,29,11.3
69029001,10,30,11.1
69029001,10,31,10.9
69029001,11,1,10.8
69029001,11,2,10.6
69029001,11,3,10.4
69029001,11,4,10.3
69029001,11,5,10.1
69029001,11,6,9.9
69029001,11,7,9.8
69029001,11,8,9.6
69029001,11,9,9.4
69029001,11,10,9.3
69029001,11,11,9.1
69029001,11,12,9
69029001,11,13,8.8
69029001,11,14,8.6
69029001,11,15,8.5
69029001,11,16,8.3
69029001,11,17,8.2
69029001,11,18,8.1
69029001,11,19,7.9
69029001,11,20,7.8
69029001,11,21,7.6
69029001,11,22,7.5
69029001,11,23,7.3
69029001,11,24,7.2
69029001,11,25,7.1
69029001,11,26,7
69029001,11,27,6.8
69029001,11,28,6.7
69029001,11,29,6.6
69029001,11,30,6.5
69029001,12,1,6.4
69029001,12,2,6.2
69029001,12,3,6.1
69029001,12,4,6
69029001,12,5,5.9
69029001,12,6,5.8
69029001,12,7,5.7
69029001,12,8,5.6
69029001,12,9,5.5
69029001,12,10,5.4
69029001,12,11,5.3
69029001,12,12,5.3
69029001,12,13,5.2
69029001,12,14,5.1
69029001,12,15,5
69029001,12,16,4.9
69029001,12,17,4.9
69029001,12,18,4.8
69029001,12,19,4.7
69029001,12,20,4.6
69029001,12,21,4.6
69029001,12,22,4.5
69029001,12,23,4.5
69029001,12,24,4.4
69029001,12,25,4.4
69029001,12,26,4.3
69029001,12,27,4.3
69029001,12,28,4.2
69029001,12,29,4.2
69029001,12,30,4.1
69029001,12,31,4.1
13054001,1,1,7.2
13054001,1,2,7.2
13054001,1,3,7.1
13054001,1,4,7.1
13054001,1,5,7.1
13054001,1,6,7.1
13054001,1,7,7
13054001,1,8,7
13054001,1,9,7
13054001,1,10,6.9
13054001,1,11,6.9
13054001,1,12,6.9
13054001,1,13,6.9
13054001,1,14,6.9
13054001,1,15,6.9
13054001,1,16,6.8
13054001,1,17,6.8
13054001,1,18,6.8
13054001,1,19,6.9
13054001,1,20,6.8
13054001,1,21,6.8
13054001,1,22,6.8
13054001,1,23,6.8
13054001,1,24,6.8
13054001,1,25,6.8
13054001,1,26,6.9
13054001,1,27,6.9
13054001,1,28,6.9
13054001,1,29,6.9
13054001,1,30,6.9
13054001,1,31,6.9
13054001,2,1,7
13054001,2,2,7
13054001,2,3,7
13054001,2,4,7.1
13054001,2,5,7.1
13054001,2,6,7.2
13054001,2,7,7.2
13054001,2,8,7.2
13054001,2,9,7.3
13054001,2,10,7.3
13054001,2,11,7.4
13054001,2,12,7.4
13054001,2,13,7.5
13054001,2,14,7.6
13054001,2,15,7.7
13054001,2,16,7.7
13054001,2,17,7.8
13054001,2,18,7.9
13054001,2,19,7.9
13054001,2,20,8
13054001,2,21,8.1
13054001,2,22,8.2
13054001,2,23,8.3
13054001,2,24,8.4
13054001,2,25,8.5
13054001,2,26,8.6
13054001,2,27,8.7
13054001,2,28,8.8
13054001,2,29,8.850000000000001
13054001,3,1,8.9
13054001,3,2,9
13054001,3,3,9.2
13054001,3,4,9.3
13054001,3,5,9.4
13054001,3,6,9.5
13054001,3,7,9.6
13054001,3,8,9.8
13054001,3,9,9.9
13054001,3,10,10
13054001,3,11,10.2
13054001,3,12,10.3
13054001,3,13,10.4
13054001,3,14,10.6
13054001,3,15,10.7
13054001,3,16,10.8
13054001,3,17,11
13054001,3,18,11.1
13054001,3,19,11.3
13054001,3,20,11.4
13054001,3,21,11.6
13054001,3,22,11.7
13054001,3,23,11.9
13054001,3,24,12
13054001,3,25,12.1
13054001,3,26,12.3
13054001,3,27,12.4
13054001,3,28,12.6
13054001,3,29,12.7
13054001,3,30,12.8
13054001,3,31,13
13054001,4,1,13.1
13054001,4,2,13.3
13054001,4,3,13.4
13054001,4,4,13.5
13054001,4,5,13.7
13054001,4,6,13.8
13054001,4,7,14
13054001,4,8,14.1
13054001,4,9,14.2
13054001,4,10,14.4
13054001,4,11,14.5
13054001,4,12,14.6
13054001,4,13,14.8
