profil,station,month,coef
P013,26198001,1,0.0468595646131303
P013,26198001,2,0.0652134744138039
P013,26198001,3,0.0682195347497196
P013,26198001,4,0.0560743218746012
P013,26198001,5,0.0684278259885712
P013,26198001,6,0.0698354340190084
P013,26198001,7,0.0848474076921839
P013,26198001,8,0.087449580912306
P013,26198001,9,0.121043861194793
P013,26198001,10,0.0984381479712045
P013,26198001,11,0.0796747594242879
P013,26198001,12,0.0370348490988778
P013,28070001,1,0.0825205081688809
P013,28070001,2,0.0686342039308594
P013,28070001,3,0.0916585191209016
P013,28070001,4,0.0675239983884832
P013,28070001,5,0.0710438550318983
P013,28070001,6,0.0994616712397033
P013,28070001,7,0.0471607361370418
P013,28070001,8,0.0459908299929358
P013,28070001,9,0.0709868227297512
P013,28070001,10,0.0652607700363887
P013,28070001,11,0.0840318978177532
P013,28070001,12,0.140968667371879
P013,29075001,1,0.0886859724811806
P013,29075001,2,0.0644403693146794
P013,29075001,3,0.0809957181955288
P013,29075001,4,0.0679765401966936
P013,29075001,5,0.0670408531898619
P013,29075001,6,0.0868853261068067
P013,29075001,7,0.0997729421912774
P013,29075001,8,0.10565889331506
P013,29075001,9,0.131476539229926
P013,29075001,10,0.128014420552724
P013,29075001,11,0.0891249895855466
P013,29075001,12,0.0711696635468321
P013,30189001,1,0.0596816350003689
P013,30189001,2,0.0427803504399844
P013,30189001,3,0.0690180633540641
P013,30189001,4,0.0565343367737051
P013,30189001,5,0.0962959345457728
P013,30189001,6,0.0613926674462733
P013,30189001,7,0.0805977740542348
P013,30189001,8,0.164006764237049
P013,30189001,9,0.235054852880917
P013,30189001,10,0.203405913399945
P013,30189001,11,0.0745583400203179
P013,30189001,12,0.0383696947310103
P013,31069001,1,0.0468595646131303
P013,31069001,2,0.0652134744138039
P013,31069001,3,0.0682195347497196
P013,31069001,4,0.0560743218746012
P013,31069001,5,0.0684278259885712
P013,31069001,6,0.0698354340190084
P013,31069001,7,0.0848474076921839
P013,31069001,8,0.087449580912306
P013,31069001,9,0.121043861194793
P013,31069001,10,0.0984381479712045
P013,31069001,11,0.0796747594242879
P013,31069001,12,0.0370348490988778
P013,33281001,1,0.0737873911097992
P013,33281001,2,0.068984500669597
P013,33281001,3,0.0799286584004583
P013,33281001,4,0.0776253749437361
P013,33281001,5,0.0693041965080776
P013,33281001,6,0.0862947447060601
P013,33281001,7,0.0854806121139171
P013,33281001,8,0.0918697196839786
P013,33281001,9,0.122278032143584
P013,33281001,10,0.127534228262941
P013,33281001,11,0.0877253487332025
P013,33281001,12,0.0709115664461467
P013,35228001,1,0.0468595646131303
P013,35228001,2,0.0652134744138039
P013,35228001,3,0.0682195347497196
P013,35228001,4,0.0560743218746012
P013,35228001,5,0.0684278259885712
P013,35228001,6,0.0698354340190084
P013,35228001,7,0.0848474076921839
P013,35228001,8,0.087449580912306
P013,35228001,9,0.121043861194793
P013,35228001,10,0.0984381479712045
P013,35228001,11,0.0796747594242879
P013,35228001,12,0.0370348490988778
P013,37179001,1,0.0468595646131303
P013,37179001,2,0.0652134744138039
P013,37179001,3,0.0682195347497196
P013,37179001,4,0.0560743218746012
P013,37179001,5,0.0684278259885712
P013,37179001,6,0.0698354340190084
P013,37179001,7,0.0848474076921839
P013,37179001,8,0.087449580912306
P013,37179001,9,0.121043861194793
P013,37179001,10,0.0984381479712045
P013,37179001,11,0.0796747594242879
P013,37179001,12,0.0370348490988778
P013,38384001,1,0.0468595646131303
P013,38384001,2,0.0652134744138039
P013,38384001,3,0.0682195347497196
P013,38384001,4,0.0560743218746012
P013,38384001,5,0.0684278259885712
P013,38384001,6,0.0698354340190084
P013,38384001,7,0.0848474076921839
P013,38384001,8,0.087449580912306
P013,38384001,9,0.121043861194793
P013,38384001,10,0.0984381479712045
P013,38384001,11,0.0796747594242879
P013,38384001,12,0.0370348490988778
P013,42005001,1,0.0670430371833998
P013,42005001,2,0.0654065117840702
P013,42005001,3,0.0782047339246066
P013,42005001,4,0.0772943952020525
P013,42005001,5,0.0932136862034834
P013,42005001,6,0.094917559736502
P013,42005001,7,0.0964997946453389
P013,42005001,8,0.0965696545323295
P013,42005001,9,0.0960896631037746
P013,42005001,10,0.0925079799092668
P013,42005001,11,0.0792207376556861
P013,42005001,12,0.0630322461194897
P013,44020001,1,0.0162734264881307
P013,44020001,2,0.0619516702955048
P013,44020001,3,0.0920694049387253
P013,44020001,4,0.0767607122443123
P013,44020001,5,0.0688709689706765
P013,44020001,6,0.094028100528286
P013,44020001,7,0.12569975341952
P013,44020001,8,0.0435515578639075
P013,44020001,9,0.137930417598294
P013,44020001,10,0.180892456776844
P013,44020001,11,0.0945479486058916
P013,44020001,12,0.0548170543775445
P013,47091001,1,0.0517609181254569
P013,47091001,2,0.0418584526672443
P013,47091001,3,0.0432382655783006
P013,47091001,4,0.0519136336512918
P013,47091001,5,0.0578495032844439
P013,47091001,6,0.0414988098636089
P013,47091001,7,0.0811695504825398
P013,47091001,8,0.143705077489747
P013,47091001,9,0.0928669912575951
P013,47091001,10,0.0193654397486425
P013,47091001,11,0.0813180564163784
P013,47091001,12,0.039182147723966
P013,51449002,1,0.0468595646131303
P013,51449002,2,0.0652134744138039
P013,51449002,3,0.0682195347497196
P013,51449002,4,0.0560743218746012
P013,51449002,5,0.0684278259885712
P013,51449002,6,0.0698354340190084
P013,51449002,7,0.0848474076921839
P013,51449002,8,0.087449580912306
P013,51449002,9,0.121043861194793
P013,51449002,10,0.0984381479712045
P013,51449002,11,0.0796747594242879
P013,51449002,12,0.0370348490988778
P013,57039001,1,0.0468595646131303
P013,57039001,2,0.0652134744138039
P013,57039001,3,0.0682195347497196
P013,57039001,4,0.0560743218746012
P013,57039001,5,0.0684278259885712
P013,57039001,6,0.0698354340190084
P013,57039001,7,0.0848474076921839
P013,57039001,8,0.087449580912306
P013,57039001,9,0.121043861194793
P013,57039001,10,0.0984381479712045
P013,57039001,11,0.0796747594242879
P013,57039001,12,0.0370348490988778
P013,59343001,1,0.0468595646131303
P013,59343001,2,0.0652134744138039
P013,59343001,3,0.0682195347497196
P013,59343001,4,0.0560743218746012
P013,59343001,5,0.0684278259885712
P013,59343001,6,0.0698354340190084
P013,59343001,7,0.0848474076921839
P013,59343001,8,0.087449580912306
P013,59343001,9,0.121043861194793
P013,59343001,10,0.0984381479712045
P013,59343001,11,0.0796747594242879
P013,59343001,12,0.0370348490988778
P013,63113001,1,0.0789642274053521
P013,63113001,2,0.0692261477385178
P013,63113001,3,0.102668015081584
P013,63113001,4,0.0861351232839608
P013,63113001,5,0.0958491848107908
P013,63113001,6,0.0814045482680601
P013,63113001,7,0.0854715820048261
P013,63113001,8,0.0568290456243322
P013,63113001,9,0.113230042281131
P013,63113001,10,0.12267283297836
P013,63113001,11,0.0867214115888205
P013,63113001,12,0.0650360762648852
P013,64024001,1,0.0468595646131303
P013,64024001,2,0.0652134744138039
P013,64024001,3,0.0682195347497196
P013,64024001,4,0.0560743218746012
P013,64024001,5,0.0684278259885712
P013,64024001,6,0.0698354340190084
P013,64024001,7,0.0848474076921839
P013,64024001,8,0.087449580912306
P013,64024001,9,0.121043861194793
P013,64024001,10,0.0984381479712045
P013,64024001,11,0.0796747594242879
P013,64024001,12,0.0370348490988778
P013,64549001,1,0.0565335988181345
P013,64549001,2,0.0517967551083726
P013,64549001,3,0.0690581353599678
P013,64549001,4,0.0688206706751371
P013,64549001,5,0.0923363195173966
P013,64549001,6,0.0930161589311396
P013,64549001,7,0.0919065744917425
P013,64549001,8,0.10033635068115
P013,64549001,9,0.111873302489752
P013,64549001,10,0.0980608194459643
P013,64549001,11,0.0837533063680697
P013,64549001,12,0.0565228213180104
P013,66136001,1,0.036032055400586
P013,66136001,2,0.0641682095149251
P013,66136001,3,0.0568809847529566
P013,66136001,4,0.0416317470463612
P013,66136001,5,0.0783205123369689
P013,66136001,6,0.0933438681606029
P013,66136001,7,0.103942666260876
P013,66136001,8,0.100019338359345
P013,66136001,9,0.116878817591911
P013,66136001,10,0.113686591105104
P013,66136001,11,0.0837589121066418
P013,66136001,12,0.0640955489051675
P013,67124001,1,0.0468595646131303
P013,67124001,2,0.0652134744138039
P013,67124001,3,0.0682195347497196
P013,67124001,4,0.0560743218746012
P013,67124001,5,0.0684278259885712
P013,67124001,6,0.0698354340190084
P013,67124001,7,0.0848474076921839
P013,67124001,8,0.087449580912306
P013,67124001,9,0.121043861194793
P013,67124001,10,0.0984381479712045
P013,67124001,11,0.0796747594242879
P013,67124001,12,0.0370348490988778
P013,68205001,1,0.0468595646131303
P013,68205001,2,0.0652134744138039
P013,68205001,3,0.0682195347497196
P013,68205001,4,0.0560743218746012
P013,68205001,5,0.0684278259885712
P013,68205001,6,0.0698354340190084
P013,68205001,7,0.0848474076921839
P013,68205001,8,0.087449580912306
P013,68205001,9,0.121043861194793
P013,68205001,10,0.0984381479712045
P013,68205001,11,0.0796747594242879
P013,68205001,12,0.0370348490988778
P013,68297001,1,0.0468595646131303
P013,68297001,2,0.0652134744138039
P013,68297001,3,0.0682195347497196
P013,68297001,4,0.0560743218746012
P013,68297001,5,0.0684278259885712
P013,68297001,6,0.0698354340190084
P013,68297001,7,0.0848474076921839
P013,68297001,8,0.087449580912306
P013,68297001,9,0.121043861194793
P013,68297001,10,0.0984381479712045
P013,68297001,11,0.0796747594242879
P013,68297001,12,0.0370348490988778
P013,69029001,1,0.0232420894375364
P013,69029001,2,0.0207715497436386
P013,69029001,3,0.0273308766504173
P013,69029001,4,0.0391106412289027
P013,69029001,5,0.0203535872957176
P013,69029001,6,0.0256119132835878
P013,69029001,7,0.0102687559955661
P013,69029001,8,0.0235718525979756
P013,69029001,9,0.156359233211152
P013,69029001,10,0.114585710007513
P013,69029001,11,0.131096635302853
P013,69029001,12,0.084327145364654
P013,70473001,1,0.0289625795960451
P013,70473001,2,0.0792179270137607
P013,70473001,3,0.115059275676974
P013,70473001,4,0.0525748038419952
P013,70473001,5,0.051578283424899
P013,70473001,6,0.119217972282007
P013,70473001,7,0.0818321703211541
P013,70473001,8,0.0405475784876758
P013,70473001,9,0.155794842005036
P013,70473001,10,0.173113760267558
P013,70473001,11,0.135811480617916
P013,70473001,12,0.110974325156966
P013,73329001,1,0.0468595646131303
P013,73329001,2,0.0652134744138039
P013,73329001,3,0.0682195347497196
P013,73329001,4,0.0560743218746012
P013,73329001,5,0.0684278259885712
P013,73329001,6,0.0698354340190084
P013,73329001,7,0.0848474076921839
P013,73329001,8,0.087449580912306
P013,73329001,9,0.121043861194793
P013,73329001,10,0.0984381479712045
P013,73329001,11,0.0796747594242879
P013,73329001,12,0.0370348490988778
P013,74042003,1,0.0468595646131303
P013,74042003,2,0.0652134744138039
P013,74042003,3,0.0682195347497196
P013,74042003,4,0.0560743218746012
P013,74042003,5,0.0684278259885712
P013,74042003,6,0.0698354340190084
P013,74042003,7,0.0848474076921839
P013,74042003,8,0.087449580912306
P013,74042003,9,0.121043861194793
P013,74042003,10,0.0984381479712045
P013,74042003,11,0.0796747594242879
P013,74042003,12,0.0370348490988778
P013,75114001,1,0.0825205081688809
P013,75114001,2,0.0686342039308594
P013,75114001,3,0.0916585191209016
P013,75114001,4,0.0675239983884832
P013,75114001,5,0.0710438550318983
P013,75114001,6,0.0994616712397033
P013,75114001,7,0.0471607361370418
P013,75114001,8,0.0459908299929358
P013,75114001,9,0.0709868227297512
P013,75114001,10,0.0652607700363887
P013,75114001,11,0.0840318978177532
P013,75114001,12,0.140968667371879
P013,76116001,1,0.0495680456933713
P013,76116001,2,0.144845898145047
P013,76116001,3,0.0761947039484928
P013,76116001,4,0.0771936336342241
P013,76116001,5,0.0823210509893584
P013,76116001,6,0.054863176356045
P013,76116001,7,0.0520618955987345
P013,76116001,8,0.0577888838071074
P013,76116001,9,0.0766489374696082
P013,76116001,10,0.138463676647227
P013,76116001,11,0.0317049074658877
P013,76116001,12,0.0272721482650406
P013,89295001,1,0.0666151523570532
P013,89295001,2,0.0582491524348025
P013,89295001,3,0.0793030842180121
P013,89295001,4,0.072867302663364
P013,89295001,5,0.0810965634336929
P013,89295001,6,0.0945287983414905
P013,89295001,7,0.0974025979809059
P013,89295001,8,0.100255067613801
P013,89295001,9,0.10882908952571
P013,89295001,10,0.0966048246135805
P013,89295001,11,0.10363927765191
P013,89295001,12,0.0691552647334417
P014,06088001,1,0.0888154290864425
P014,06088001,2,0.0746996698418131
P014,06088001,3,0.0954878437801583
P014,06088001,4,0.0827840851161662
P014,06088001,5,0.0821326991635264
P014,06088001,6,0.0787435801286866
P014,06088001,7,0.0705554148517964
P014,06088001,8,0.0324222306845697
P014,06088001,9,0.0706045614761329
P014,06088001,10,0.0709259735671028
P014,06088001,11,0.0926039795396374
P014,06088001,12,0.0828829899131491
P014,13054001,1,0.0999279429386082
P014,13054001,2,0.0892564303947141
P014,13054001,3,0.0943398609408243
P014,13054001,4,0.0831782364254869
P014,13054001,5,0.0812894934750595
P014,13054001,6,0.0721389829577965
P014,13054001,7,0.0713003769402997
P014,13054001,8,0.0671956279260345
P014,13054001,9,0.076570755496418
P014,13054001,10,0.0846385960379128
P014,13054001,11,0.090390392784187
P014,13054001,12,0.0897733036826585
P014,16089001,1,0.0999279429386082
P014,16089001,2,0.0892564303947141
P014,16089001,3,0.0943398609408243
P014,16089001,4,0.0831782364254869
P014,16089001,5,0.0812894934750595
P014,16089001,6,0.0721389829577965
P014,16089001,7,0.0713003769402997
P014,16089001,8,0.0671956279260345
P014,16089001,9,0.076570755496418
P014,16089001,10,0.0846385960379128
P014,16089001,11,0.090390392784187
P014,16089001,12,0.0897733036826585
P014,18033001,1,0.0999279429386082
P014,18033001,2,0.0892564303947141
P014,18033001,3,0.0943398609408243
P014,18033001,4,0.0831782364254869
P014,18033001,5,0.0812894934750595
P014,18033001,6,0.0721389829577965
P014,18033001,7,0.0713003769402997
P014,18033001,8,0.0671956279260345
P014,18033001,9,0.076570755496418
P014,18033001,10,0.0846385960379128
P014,18033001,11,0.090390392784187
P014,18033001,12,0.0897733036826585
P014,21473001,1,0.0999279429386082
P014,21473001,2,0.0892564303947141
P014,21473001,3,0.0943398609408243
P014,21473001,4,0.0831782364254869
P014,21473001,5,0.0812894934750595
P014,21473001,6,0.0721389829577965
P014,21473001,7,0.0713003769402997
P014,21473001,8,0.0671956279260345
P014,21473001,9,0.076570755496418
P014,21473001,10,0.0846385960379128
P014,21473001,11,0.090390392784187
P014,21473001,12,0.0897733036826585
P014,25056001,1,0.0999279429386082
P014,25056001,2,0.0892564303947141
P014,25056001,3,0.0943398609408243
P014,25056001,4,0.0831782364254869
P014,25056001,5,0.0812894934750595
P014,25056001,6,0.0721389829577965
P014,25056001,7,0.0713003769402997
P014,25056001,8,0.0671956279260345
P014,25056001,9,0.076570755496418
P014,25056001,10,0.0846385960379128
P014,25056001,11,0.090390392784187
P014,25056001,12,0.0897733036826585
P014,26198001,1,0.110764599126239
P014,26198001,2,0.0872684227842106
P014,26198001,3,0.0961073648383278
P014,26198001,4,0.0748156704170787
P014,26198001,5,0.0689982974283619
P014,26198001,6,0.0809506963484052
P014,26198001,7,0.0712925161616748
P014,26198001,8,0.0699290744683323
P014,26198001,9,0.0754230359359556
P014,26198001,10,0.106968679523364
P014,26198001,11,0.0942336331559803
P014,26198001,12,0.0771674258411206
P014,28070001,1,0.0999279429386082
P014,28070001,2,0.0892564303947141
P014,28070001,3,0.0943398609408243
P014,28070001,4,0.0831782364254869
P014,28070001,5,0.0812894934750595
P014,28070001,6,0.0721389829577965
P014,28070001,7,0.0713003769402997
P014,28070001,8,0.0671956279260345
P014,28070001,9,0.076570755496418
P014,28070001,10,0.0846385960379128
P014,28070001,11,0.090390392784187
P014,28070001,12,0.0897733036826585
P014,29075001,1,0.0999279429386082
P014,29075001,2,0.0892564303947141
P014,29075001,3,0.0943398609408243
P014,29075001,4,0.0831782364254869
P014,29075001,5,0.0812894934750595
P014,29075001,6,0.0721389829577965
P014,29075001,7,0.0713003769402997
P014,29075001,8,0.0671956279260345
P014,29075001,9,0.076570755496418
P014,29075001,10,0.0846385960379128
P014,29075001,11,0.090390392784187
P014,29075001,12,0.0897733036826585
P014,30189001,1,0.0972881972151516
P014,30189001,2,0.0868240895052158
P014,30189001,3,0.104605086002509
P014,30189001,4,0.0773948772981608
P014,30189001,5,0.0799418064215676
P014,30189001,6,0.0723381902082645
P014,30189001,7,0.0663202124880231
P014,30189001,8,0.0537044838474908
P014,30189001,9,0.0777227235053565
P014,30189001,10,0.110170687994937
P014,30189001,11,0.101816923806202
P014,30189001,12,0.0776227039695133
P014,31069001,1,0.0999279429386082
P014,31069001,2,0.0892564303947141
P014,31069001,3,0.0943398609408243
P014,31069001,4,0.0831782364254869
P014,31069001,5,0.0812894934750595
P014,31069001,6,0.0721389829577965
P014,31069001,7,0.0713003769402997
P014,31069001,8,0.0671956279260345
P014,31069001,9,0.076570755496418
P014,31069001,10,0.0846385960379128
P014,31069001,11,0.090390392784187
P014,31069001,12,0.0897733036826585
P014,33281001,1,0.0999279429386082
P014,33281001,2,0.0892564303947141
P014,33281001,3,0.0943398609408243
P014,33281001,4,0.0831782364254869
P014,33281001,5,0.0812894934750595
P014,33281001,6,0.0721389829577965
P014,33281001,7,0.0713003769402997
P014,33281001,8,0.0671956279260345
P014,33281001,9,0.076570755496418
P014,33281001,10,0.0846385960379128
P014,33281001,11,0.090390392784187
P014,33281001,12,0.0897733036826585
P014,35228001,1,0.0999279429386082
P014,35228001,2,0.0892564303947141
P014,35228001,3,0.0943398609408243
P014,35228001,4,0.0831782364254869
P014,35228001,5,0.0812894934750595
P014,35228001,6,0.0721389829577965
P014,35228001,7,0.0713003769402997
P014,35228001,8,0.0671956279260345
P014,35228001,9,0.076570755496418
P014,35228001,10,0.0846385960379128
P014,35228001,11,0.090390392784187
P014,35228001,12,0.0897733036826585
P014,37179001,1,0.0999279429386082
P014,37179001,2,0.0892564303947141
P014,37179001,3,0.0943398609408243
P014,37179001,4,0.0831782364254869
P014,37179001,5,0.0812894934750595
P014,37179001,6,0.0721389829577965
P014,37179001,7,0.0713003769402997
P014,37179001,8,0.0671956279260345
P014,37179001,9,0.076570755496418
P014,37179001,10,0.0846385960379128
P014,37179001,11,0.090390392784187
P014,37179001,12,0.0897733036826585
P014,38384001,1,0.0999279429386082
P014,38384001,2,0.0892564303947141
P014,38384001,3,0.0943398609408243
P014,38384001,4,0.0831782364254869
P014,38384001,5,0.0812894934750595
P014,38384001,6,0.0721389829577965
P014,38384001,7,0.0713003769402997
P014,38384001,8,0.0671956279260345
P014,38384001,9,0.076570755496418
P014,38384001,10,0.0846385960379128
P014,38384001,11,0.090390392784187
P014,38384001,12,0.0897733036826585
P014,42005001,1,0.0999279429386082
P014,42005001,2,0.0892564303947141
P014,42005001,3,0.0943398609408243
P014,42005001,4,0.0831782364254869
P014,42005001,5,0.0812894934750595
P014,42005001,6,0.0721389829577965
P014,42005001,7,0.0713003769402997
P014,42005001,8,0.0671956279260345
P014,42005001,9,0.076570755496418
P014,42005001,10,0.0846385960379128
P014,42005001,11,0.090390392784187
P014,42005001,12,0.0897733036826585
P014,44020001,1,0.0996181869519555
P014,44020001,2,0.083975923686917
P014,44020001,3,0.104441429263302
P014,44020001,4,0.0907436236389253
P014,44020001,5,0.0744586795638364
P014,44020001,6,0.0714728294832587
P014,44020001,7,0.0658458101477564
P014,44020001,8,0.0580779929556476
P014,44020001,9,0.0786084546366679
P014,44020001,10,0.0820121240043511
P014,44020001,11,0.113312569548104
P014,44020001,12,0.0851570800715084
P014,47091001,1,0.0812369713515873
P014,47091001,2,0.0941890486000634
P014,47091001,3,0.111439089020508
P014,47091001,4,0.095016130087433
P014,47091001,5,0.0772612933106623
P014,47091001,6,0.0900987610718235
P014,47091001,7,0.0769977200057573
P014,47091001,8,0.0592266044030347
P014,47091001,9,0.0832689744938808
P014,47091001,10,0.089366962186338
P014,47091001,11,0.106267176689137
P014,47091001,12,0.0661121401250907
P014,51449002,1,0.103332917106942
P014,51449002,2,0.0901767542033083
P014,51449002,3,0.0990052024230303
P014,51449002,4,0.070268635058489
P014,51449002,5,0.0802853140424774
P014,51449002,6,0.0800326869614331
P014,51449002,7,0.0700081408923731
P014,51449002,8,0.0621499530630045
P014,51449002,9,0.0829650716675654
P014,51449002,10,0.0897675627101394
P014,51449002,11,0.112229611222069
P014,51449002,12,0.0988203223989119
P014,57039001,1,0.0999279429386082
P014,57039001,2,0.0892564303947141
P014,57039001,3,0.0943398609408243
P014,57039001,4,0.0831782364254869
P014,57039001,5,0.0812894934750595
P014,57039001,6,0.0721389829577965
P014,57039001,7,0.0713003769402997
P014,57039001,8,0.0671956279260345
P014,57039001,9,0.076570755496418
P014,57039001,10,0.0846385960379128
P014,57039001,11,0.090390392784187
P014,57039001,12,0.0897733036826585
P014,59343001,1,0.0999279429386082
P014,59343001,2,0.0892564303947141
P014,59343001,3,0.0943398609408243
P014,59343001,4,0.0831782364254869
P014,59343001,5,0.0812894934750595
P014,59343001,6,0.0721389829577965
P014,59343001,7,0.0713003769402997
P014,59343001,8,0.0671956279260345
P014,59343001,9,0.076570755496418
P014,59343001,10,0.0846385960379128
P014,59343001,11,0.090390392784187
P014,59343001,12,0.0897733036826585
P014,63113001,1,0.0999279429386082
P014,63113001,2,0.0892564303947141
P014,63113001,3,0.0943398609408243
P014,63113001,4,0.0831782364254869
P014,63113001,5,0.0812894934750595
P014,63113001,6,0.0721389829577965
P014,63113001,7,0.0713003769402997
P014,63113001,8,0.0671956279260345
P014,63113001,9,0.076570755496418
P014,63113001,10,0.0846385960379128
P014,63113001,11,0.090390392784187
P014,63113001,12,0.0897733036826585
P014,64024001,1,0.0999279429386082
P014,64024001,2,0.0892564303947141
P014,64024001,3,0.0943398609408243
P014,64024001,4,0.0831782364254869
P014,64024001,5,0.0812894934750595
P014,64024001,6,0.0721389829577965
P014,64024001,7,0.0713003769402997
P014,64024001,8,0.0671956279260345
P014,64024001,9,0.076570755496418
P014,64024001,10,0.0846385960379128
P014,64024001,11,0.090390392784187
P014,64024001,12,0.0897733036826585
P014,64549001,1,0.0999279429386082
P014,64549001,2,0.0892564303947141
P014,64549001,3,0.0943398609408243
P014,64549001,4,0.0831782364254869
P014,64549001,5,0.0812894934750595
P014,64549001,6,0.0721389829577965
P014,64549001,7,0.0713003769402997
P014,64549001,8,0.0671956279260345
P014,64549001,9,0.076570755496418
P014,64549001,10,0.0846385960379128
P014,64549001,11,0.090390392784187
P014,64549001,12,0.0897733036826585
P014,66136001,1,0.0716121392643844
P014,66136001,2,0.0773659284218928
P014,66136001,3,0.103273930682593
P014,66136001,4,0.0987214770000376
P014,66136001,5,0.107183532701472
P014,66136001,6,0.0912064361477318
P014,66136001,7,0.0456692147555357
P014,66136001,8,0.0568628108580971
P014,66136001,9,0.088799890183545
P014,66136001,10,0.0939025260107705
P014,66136001,11,0.104738046923428
P014,66136001,12,0.0540928751567779
P014,67124001,1,0.113345181678125
P014,67124001,2,0.0915871938097285
P014,67124001,3,0.0951636270901771
P014,67124001,4,0.0841278645040759
P014,67124001,5,0.0494698388809136
P014,67124001,6,0.0825057473503101
P014,67124001,7,0.0739711635364
P014,67124001,8,0.0294194330620068
P014,67124001,9,0.0955146125377447
P014,67124001,10,0.0990122721722418
P014,67124001,11,0.107885879259798
P014,67124001,12,0.0826726992628284
P014,68205001,1,0.113345181678125
P014,68205001,2,0.0915871938097285
P014,68205001,3,0.0951636270901771
P014,68205001,4,0.0841278645040759
P014,68205001,5,0.0494698388809136
P014,68205001,6,0.0825057473503101
P014,68205001,7,0.0739711635364
P014,68205001,8,0.0294194330620068
P014,68205001,9,0.0955146125377447
P014,68205001,10,0.0990122721722418
P014,68205001,11,0.107885879259798
P014,68205001,12,0.0826726992628284
P014,68297001,1,0.113345181678125
P014,68297001,2,0.0915871938097285
P014,68297001,3,0.0951636270901771
P014,68297001,4,0.0841278645040759
P014,68297001,5,0.0494698388809136
P014,68297001,6,0.0825057473503101
P014,68297001,7,0.0739711635364
P014,68297001,8,0.0294194330620068
P014,68297001,9,0.0955146125377447
P014,68297001,10,0.0990122721722418
P014,68297001,11,0.107885879259798
P014,68297001,12,0.0826726992628284
P014,69029001,1,0.0999279429386082
P014,69029001,2,0.0892564303947141
P014,69029001,3,0.0943398609408243
P014,69029001,4,0.0831782364254869
P014,69029001,5,0.0812894934750595
P014,69029001,6,0.0721389829577965
P014,69029001,7,0.0713003769402997
P014,69029001,8,0.0671956279260345
P014,69029001,9,0.076570755496418
P014,69029001,10,0.0846385960379128
P014,69029001,11,0.090390392784187
P014,69029001,12,0.0897733036826585
P014,70473001,1,0.0956310547035618
P014,70473001,2,0.111220404949232
P014,70473001,3,0.0808096684040157
P014,70473001,4,0.0947009136866345
P014,70473001,5,0.0968597135425668
P014,70473001,6,0.103145785441612
P014,70473001,7,0.043365774821835
P014,70473001,8,0.0130928487832606
P014,70473001,9,0.0590819483127164
P014,70473001,10,0.100285313072921
P014,70473001,11,0.0968935941953447
P014,70473001,12,0.0924714611042625
P014,73329001,1,0.0999279429386082
P014,73329001,2,0.0892564303947141
P014,73329001,3,0.0943398609408243
P014,73329001,4,0.0831782364254869
P014,73329001,5,0.0812894934750595
P014,73329001,6,0.0721389829577965
P014,73329001,7,0.0713003769402997
P014,73329001,8,0.0671956279260345
P014,73329001,9,0.076570755496418
P014,73329001,10,0.0846385960379128
P014,73329001,11,0.090390392784187
P014,73329001,12,0.0897733036826585
P014,74042003,1,0.0999279429386082
P014,74042003,2,0.0892564303947141
P014,74042003,3,0.0943398609408243
P014,74042003,4,0.0831782364254869
P014,74042003,5,0.0812894934750595
P014,74042003,6,0.0721389829577965
P014,74042003,7,0.0713003769402997
P014,74042003,8,0.0671956279260345
P014,74042003,9,0.076570755496418
P014,74042003,10,0.0846385960379128
P014,74042003,11,0.090390392784187
P014,74042003,12,0.0897733036826585
P014,75114001,1,0.0999279429386082
P014,75114001,2,0.0892564303947141
P014,75114001,3,0.0943398609408243
P014,75114001,4,0.0831782364254869
P014,75114001,5,0.0812894934750595
P014,75114001,6,0.0721389829577965
P014,75114001,7,0.0713003769402997
P014,75114001,8,0.0671956279260345
P014,75114001,9,0.076570755496418
P014,75114001,10,0.0846385960379128
P014,75114001,11,0.090390392784187
P014,75114001,12,0.0897733036826585
P014,76116001,1,0.0999279429386082
P014,76116001,2,0.0892564303947141
P014,76116001,3,0.0943398609408243
P014,76116001,4,0.0831782364254869
P014,76116001,5,0.0812894934750595
P014,76116001,6,0.0721389829577965
P014,76116001,7,0.0713003769402997
P014,76116001,8,0.0671956279260345
P014,76116001,9,0.076570755496418
P014,76116001,10,0.0846385960379128
P014,76116001,11,0.090390392784187
P014,76116001,12,0.0897733036826585
P014,89295001,1,0.0999279429386082
P014,89295001,2,0.0892564303947141
P014,89295001,3,0.0943398609408243
P014,89295001,4,0.0831782364254869
P014,89295001,5,0.0812894934750595
P014,89295001,6,0.0721389829577965
P014,89295001,7,0.0713003769402997
P014,89295001,8,0.0671956279260345
P014,89295001,9,0.076570755496418
P014,89295001,10,0.0846385960379128
P014,89295001,11,0.090390392784187
P014,89295001,12,0.0897733036826585
P015,06088001,1,0.115568962115901
P015,06088001,2,0.0893411528506686
P015,06088001,3,0.0995716683598731
P015,06088001,4,0.07395898150464
P015,06088001,5,0.0638745791493896
P015,06088001,6,0.0441873454910606
P015,06088001,7,0.0327469189719335
P015,06088001,8,0.0429559107766775
P015,06088001,9,0.0466954219148456
P015,06088001,10,0.0564574053325469
P015,06088001,11,0.0850318111276188
P015,06088001,12,0.0967787478329863
P015,13054001,1,0.142139074841045
P015,13054001,2,0.114220890884923
P015,13054001,3,0.119967513872985
P015,13054001,4,0.071402907658098
P015,13054001,5,0.0557483976742433
P015,13054001,6,0.0492848187901582
